listing_id,id,date,reviewer_id,reviewer_name,comments
8035784,136879234,2017-03-12,57458687,Dawn,"It was nice to meet John.  He was available when called.  The house is a warm and welcoming Victorian.  My room had everything I needed, great sunlight, and room darkening shades.  Another guest was in the room across the hall and we did not have any trouble sharing the bathroom.  The rooms are separated by a large landing on the third floor.  I felt safe and found the best breakfast spot at Madison Cafe - it's worth the wait."
8035784,140924044,2017-04-01,56533318,Kelsea,Location was very central to restaurants and the concert we were going to! John's security system was great for us to access the house easily and to feel safe. He made a great suggestion of Cafe Madison which we absolutely LOVED! And he had an adorable dog! 
8035784,153717217,2017-05-21,60381957,Annie,Very quiet and well equipped!
8035784,236521466,2018-02-19,107179377,Solange,"Only great things to say about John, the house and the dog! I had a beautiful weekend staying at John's place for a weekend! He was so nice and explained everything about the house, offered movies for us to watch and we talked a lot! The room was just perfect and quiet!!! He has apple TV and lots of movies available! The bathroom is big and great! It was just lovely!"
8035784,452079059,2019-05-12,208004127,Alenie,"John’s home was great- he was quick to communicate and the check-in/check-out process was simple and quick! We loved our bedroom and the bathroom was great, it’s even better in person. Also, the location was a plus. Would highly recommend!!"
8035784,454088231,2019-05-17,65656875,Penelope,Place  is as described. Room had all amenities and bathroom was super clean.
8035784,454597612,2019-05-18,14292383,William,Great location; easy check in/out; good vibe overall!
8035784,499604841,2019-07-31,83605405,Amarildo,"Recommended to everyone! Great location, great house, great host! Thanks John!"
8035784,522728531,2019-09-02,4643035,Daniela,"John's place was clean, comfortable, quiet, and safe. I would 100% recommend!"
8035784,642263811,2020-07-25,331799051,Angelina,The room we stayed in was very comfortable and you can definitely expect quick responses from John.
9005989,92017088,2016-08-07,17785774,Alicia,"Perfect sized 1 bedroom apt, clean and comfortable. The bed was INCREDIBLY comfortable. She was a great, accommodating host and the location can't be beat right next to Washington Park and Lark Street! Definitely would recommend! "
9005989,93337704,2016-08-12,17785774,Alicia,Great stay! So much that I extended it :)
9005989,94509949,2016-08-16,46889455,Chavez,She was a great host any questions or anything I needed she was willing to help with the place was perfect very clean and neat I will most definitely come back and stay again when I'm in town.
9005989,95365078,2016-08-19,5467000,Nathaniel,"This trip was a quick in and out trip. However, Sue's place was truly great and she attentive in coordinating the whole process. No complaints. "
9005989,95653297,2016-08-20,62178889,Samantha,"Great location, especially if you want to be able to walk back after enjoying Lark Street nightlife. Exceptionally clean, nice finishes, great shower & soft towels, and the bed was super comfy! Everything you'd want in an Airbnb "
9005989,96045933,2016-08-21,27012289,Russell,Sue was very quick to respond if I had any questions. The place was upgraded and clean. I even liked the shampoo and body wash. 
9005989,96601680,2016-08-23,28071533,Scott,"Great place in a great neighborhood!  Sue was very fast to respond to questions.  I cooked most of my meals in the kitchen, and when I needed an extra pot, Sue provided one.  If you are planning to cook, you might want to make sure the kitchen is equipped with what you need before you come.  The bed is located in the front of the house, street level, but there is no traffic noise. Very quiet and wonderful!"
9005989,97128641,2016-08-26,75429637,Donna,"Sue was in touch frequently via text - very friendly. Check in was easy.  Apartment was very nice - comfortable bed, and we thought the kitchen was especially well-appointed.   The neighborhood is well-located if you are looking for good restaurants or coffee within walking distance."
9005989,97690624,2016-08-28,27789288,Erica,We had a wonderful stay at Sue's place. She was very quick to respond to any questions we had during our stay and did everything she could to make us comfortable. The place itself was very clean and cozy and it was in a great location- right next to Washington park! We went on walks several times a day. The apartment was also very close to many tasty restaurants and coffee shops. We would definitely stay again! 
9005989,97768355,2016-08-28,46259130,Sean,Sue and her husband were very nice and accommodating. The apartment appeared to be brand new and was just what we were looking for. They even left us some bottles of water in the fridge! It was a great experience all around. 
9005989,98762910,2016-09-01,12208099,Simen,"The place had a very distinctive smell of cat piss. It was not overwhelming but noticable. The owner sweared there had never been a cat in the apartment, but the sticker on the front door says otherwise. She blamed the smell on the previous tenant cooking onions. Onions don't smell of catpiss. I love onions and know exactly how they smell.
<br/>
<br/>The apartment is in a basement and it was only possible to open one window, which was a problem because of the previous tenant - the cat.
<br/>
<br/>The shower smelled of mold.
<br/>
<br/>Other then owner being disingenuous and the smells the place was good. Nice decor etc."
9005989,99122559,2016-09-03,67070734,Andy,Sue's place was very cool. Close to downtown night life and had everything I needed.  Sue was easy to work with and Check in and check out were a breeze.  I will absolutely stay with Sue next time I'm in Albany
